,arch_lr,batch_size,competitor,conv_value,dataset,epochs,model,model_lr,nn,optimizer,seed,train_val_split,version,warmstart_epoch,res_train_1,res_train_5,res_val_1,res_arch_val_1,res_val_5,res_arch_val_5,comp_value,arch_path,time_avg,arch
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v3,1,59.83770980834961,92.67411651611329,57.586805725097655,58.37384262084961,91.95601959228516,92.43634338378907,58.37384262084961,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,87.27305005073548,Tanh() Asinh() Beta() Left() GELU(approximate='none') Sub()
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v4,0,53.259612274169925,90.95108795166016,52.41898193359375,52.042823791503906,90.17360992431641,90.68287200927735,52.042823791503906,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,73.81531582951546,BetaAdd() Identitiy() Pow2() Mul() Beta() Minimum()
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,0,0.67,v4,1,64.15962142944336,93.54896392822266,61.649305725097655,61.180555725097655,92.73148193359376,92.98610992431641,61.180555725097655,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,72.83729041457177,Tanh() Asinh() Tanh() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v3,0,63.899960327148435,93.90323181152344,60.53819580078125,61.31365737915039,92.9629623413086,93.09606628417968,61.31365737915039,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,82.98053474903107,Pow2() Beta() Max0() Add() Asinh() Add()
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v3,1,52.75463027954102,90.56083831787109,51.75347137451172,52.395833587646486,90.1446762084961,90.30671539306641,52.395833587646486,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,74.15182762980461,GELU(approximate='none') Sign() Max0() Add() Tanh() Add()
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v4,0,58.77038040161133,92.7204086303711,55.89120330810547,56.788194274902345,91.75925750732422,92.47685394287109,56.788194274902345,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,73.96405990481377,Pow2() BetaAdd() Pow2() Maximum() Sign() Add()
0,0.0025,128,relu,2,cifar10,200,wideresnet10x2,0.1,True,darts,42,0.67,v4,1,64.70712585449219,94.13546752929688,61.1747688293457,62.15277786254883,93.1192123413086,93.31597137451172,62.15277786254883,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,70.86414573550225,Max0() Max0() Pow2() Add() Asinh() BetaMix()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,0,0.67,v3,0,29.992703247070313,80.14165649414062,29.38657417297363,30.364583206176757,79.6932876586914,79.87847137451172,30.364583206176757,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,108.23325994968414,ELU(alpha=1.0) ELU(alpha=1.0) Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,0,0.67,v3,1,29.119615936279295,79.72750701904297,28.495370864868164,29.31712951660156,79.30555572509766,79.47337951660157,29.31712951660156,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,110.6355314552784,LeakyReLU(negative_slope=0.01) LeakyReLU(negative_slope=0.01) Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,0,0.67,v4,0,29.6188102722168,79.86286926269531,28.894676208496094,29.74537010192871,79.56597137451172,79.2245376586914,29.74537010192871,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,107.01614384055138,Pow2() Pow2() Pow2() Add() Pow2() Mul()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,0,0.67,v4,1,29.622080612182618,80.0666748046875,29.427083206176757,29.641203689575196,79.66435089111329,79.91898193359376,29.641203689575196,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,106.90856620430947,Max0() Max0() Max0() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,42,0.67,v3,0,28.599034118652344,79.56068878173828,28.29282417297363,28.94675941467285,79.40393524169922,79.53125,28.94675941467285,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,114.05082256317138,LeakyReLU(negative_slope=0.01) LeakyReLU(negative_slope=0.01) LeakyReLU(negative_slope=0.01) Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,42,0.67,v3,1,29.57150764465332,80.17260437011718,28.81944465637207,29.565972137451173,79.3634246826172,79.77430725097656,29.565972137451173,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,114.07866973280906,Pow2() LeakyReLU(negative_slope=0.01) Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,42,0.67,v4,0,27.81048698425293,78.37560272216797,27.37268524169922,27.482638931274415,78.02662200927735,78.50694427490234,27.482638931274415,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,109.77341416239739,Pow2() Pow2() Max0() Maximum() Pow2() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,drnas,42,0.67,v4,1,29.98641242980957,80.11473083496094,29.27662010192871,29.999999618530275,79.64699096679688,80.19097290039062,29.999999618530275,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_drnas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,105.92596573352813,Pow2() Pow2() Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,0,0.67,v3,0,29.494766616821288,79.75140838623047,28.738426208496094,29.484953308105467,79.3865737915039,79.57754516601562,29.484953308105467,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,103.13355624556542,ELU(alpha=1.0) ELU(alpha=1.0) Pow3() Add() Pow2() Sub()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,0,0.67,v3,1,30.566626358032227,80.25915832519532,29.890046691894533,30.208333206176757,79.91319427490234,79.70486297607422,30.208333206176757,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,104.07022160172463,ELU(alpha=1.0) ELU(alpha=1.0) Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,0,0.67,v4,0,29.80273780822754,79.94011688232422,29.097222518920898,29.872685623168945,79.375,79.45023193359376,29.872685623168945,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,95.74929294824601,Identitiy() Identitiy() Identitiy() Add() Pow2() Sub()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,0,0.67,v4,1,29.924013519287108,79.93684692382813,28.998842620849608,29.699073791503906,79.675927734375,79.58333435058594,29.699073791503906,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,96.92845991015434,Identitiy() Exp() Pow2() Add() Pow3() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v3,0,29.21824722290039,79.75140838623047,28.391203308105467,28.912036514282228,79.56018524169922,80.01735992431641,28.912036514282228,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,104.78790330648422,Pow2() Pow2() Beta() Add() GELU(approximate='none') Left()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v3,1,30.17738494873047,80.20178985595703,29.65856475830078,30.335648345947266,80.09837951660157,80.13310089111329,30.335648345947266,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,104.07229448437691,ELU(alpha=1.0) ELU(alpha=1.0) Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v4,0,29.485205078125,79.51992797851562,28.790509033203126,29.236111068725585,79.30555725097656,79.73958282470703,29.236111068725585,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,97.9645363354683,BetaMul() BetaMul() Pow2() BetaMix() Max0() SigMul()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,darts,42,0.67,v4,1,29.504076385498045,79.99446105957031,28.900463104248047,29.51967582702637,79.54861145019531,80.17939758300781,29.51967582702637,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,94.10704897403717,Max0() Max0() Max0() Add() Pow3() Mul()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v3,0,22.256440734863283,74.4210433959961,21.880786895751953,22.2685188293457,75.13310089111329,75.23148193359376,22.2685188293457,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,110.13084911465644,Sigmoid() Sigmoid() Identitiy() BetaMix() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v3,1,21.59344825744629,73.1307876586914,21.226851654052734,21.510416793823243,73.7557876586914,73.70949096679688,21.510416793823243,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,115.26487955331802,Sigmoid() Sigmoid() Sqrt() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v4,0,21.292521667480468,72.97227478027344,21.168981552124023,21.09375,73.7615753173828,73.50115814208985,21.09375,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,108.35195929050445,Sigmoid() Sigmoid() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,0,0.67,v4,1,21.869967651367187,73.40479125976563,21.6435188293457,21.91550941467285,74.24189910888671,74.13773193359376,21.91550941467285,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,106.23027186989785,Sqrt() Max0() Sigmoid() SigMul() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,42,0.67,v3,0,21.870974349975587,74.1545913696289,22.563657760620117,22.222222518920898,74.78587951660157,74.09143524169922,22.222222518920898,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,107.23850723981857,Sigmoid() Sigmoid() Sqrt() SigMul() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,42,0.67,v3,1,21.349385833740236,73.66419982910156,21.857638931274415,21.516203689575196,73.7384246826172,73.48958282470703,21.516203689575196,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,108.4371785569191,Sigmoid() Sigmoid() Sqrt() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,42,0.67,v4,0,20.763888931274415,72.82960815429688,21.134259033203126,21.37731475830078,73.2928237915039,73.2928237915039,21.37731475830078,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,116.96158151745796,Sigmoid() Sigmoid() Beta() BetaMix() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,False,gdas,42,0.67,v4,1,25.797604751586913,77.50427551269532,25.329861068725585,26.475694274902345,77.06597290039062,77.52893524169922,26.475694274902345,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,108.37562474370003,Sigmoid() Sigmoid() Exp() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v3,0,30.24079132080078,80.69721069335938,29.88425941467285,30.02893524169922,79.71643524169922,80.60185241699219,30.02893524169922,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,112.65469507813454,ELU(alpha=1.0) Exp() GELU(approximate='none') Add() Pow3() Mul()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v3,1,30.602858352661134,80.44786529541015,30.248842620849608,30.16782417297363,79.87268524169922,80.59606475830078,30.16782417297363,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,116.6131253683567,LeakyReLU(negative_slope=0.01) ELU(alpha=1.0) Pow2() Add() Pow2() Right()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v4,0,30.29388084411621,80.87812042236328,30.20254592895508,29.94212989807129,79.8553237915039,80.43981475830078,29.94212989807129,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,99.14167657136917,BetaAdd() Identitiy() Pow2() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,0,0.67,v4,1,30.9070556640625,81.11991577148437,30.115740966796874,30.49768524169922,80.21990661621093,80.64814758300781,30.49768524169922,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,94.64887991786003,Pow3() Identitiy() Max0() Add() Pow2() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v3,0,28.82296676635742,79.4220474243164,27.633101654052734,28.599536514282228,78.9004623413086,78.95254364013672,28.599536514282228,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,102.0296371936798,BetaAdd() Max0() Pow2() Left() Pow3() Right()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v3,1,31.826187896728516,81.51293182373047,30.885416412353514,31.66087989807129,80.6192138671875,81.37152709960938,31.66087989807129,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,110.56746156215668,Exp() Exp() Max0() Add() Exp() Mul()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v4,0,28.787489318847655,79.65126953125,28.55324058532715,29.103009033203126,79.13194580078125,79.34606475830078,29.103009033203126,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,97.59102058410645,BetaAdd() Pow2() Pow2() SigMul() Identitiy() Add()
0,0.0025,128,relu,2,cifar10,200,ViTtiny,0.1,True,darts,42,0.67,v4,1,30.18417854309082,80.00251617431641,29.31712951660156,29.4560188293457,79.34027709960938,80.1620376586914,29.4560188293457,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_2/dataset_cifar10/epochs_200/model_ViTtiny/model_lr_0.1/nn_True/optimizer_darts/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,97.0435287308693,Asinh() Exp() Pow2() Mul() Pow2() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v3,0,17.82155838012695,68.36453247070312,17.75462951660156,18.003472518920898,68.67476806640624,68.98726806640624,18.003472518920898,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,92.86992181658745,Sigmoid() Sigmoid() Sqrt() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v3,1,9.96980686187744,49.78386688232422,9.965277862548827,9.832175827026367,49.577545928955075,50.10995330810547,9.832175827026367,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,92.6455473446846,Sigmoid() Sigmoid() Sigmoid() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v4,0,10.131843757629394,49.656552124023435,9.947916984558105,9.84375,49.6932876586914,50.16203689575195,9.84375,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,89.0451612496376,Sigmoid() Sigmoid() Exp() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,0,0.67,v4,1,16.381843757629394,65.37741546630859,16.39467601776123,16.267360877990722,65.96064910888671,65.82754516601562,16.267360877990722,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,85.0234298336506,Sqrt() Sigmoid() Beta() SigMul() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v3,0,9.75166072845459,49.66082916259766,10.086805725097657,9.90740737915039,50.01157455444336,50.28935165405274,9.90740737915039,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,89.42972925186157,Sigmoid() Sigmoid() Sigmoid() SigMul() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v3,1,9.98892879486084,49.63642349243164,9.965277671813965,9.936342430114745,50.05208282470703,50.10995330810547,9.936342430114745,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,93.22537378549576,Sqrt() Sigmoid() Sigmoid() Mul() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v4,0,18.334842681884766,68.86573944091796,17.84143524169922,18.032407760620117,68.87152709960938,69.57754516601562,18.032407760620117,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,85.80531317949296,Sigmoid() Sigmoid() Sqrt() Maximum() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,gdas,42,0.67,v4,1,18.926127243041993,68.96437072753906,17.771990966796874,18.159722137451173,69.07985992431641,69.44444427490234,18.159722137451173,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_gdas/seed_42/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,152.92610974788667,Pow2() Sigmoid() Sigmoid() BetaMix() Sigmoid() Maximum()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v3,0,64.04790649414062,93.86272430419922,61.89814758300781,61.46412124633789,93.20601959228516,92.98610992431641,61.46412124633789,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_0/arch.res,144.89293722391128,Pow2() Pow2() Max0() Add() BetaMul() BetaMix()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v3,1,64.06652450561523,93.70798187255859,61.666666412353514,61.840277099609374,93.03819427490234,92.91087951660157,61.840277099609374,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v3/warmstart_epoch_1/arch.res,144.09055125117303,Pow2() Pow2() Max0() Add() Asinh() BetaMix()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v4,0,64.00664138793945,93.82673797607421,61.27314910888672,61.28472213745117,92.6678237915039,92.87036895751953,61.28472213745117,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_0/arch.res,130.20182579994201,Pow2() Pow2() Max0() Add() BetaMul() BetaMix()
0,0.0025,128,relu,200,cifar10,200,wideresnet10x2,0.1,False,drnas,0,0.67,v4,1,63.96638488769531,93.97846221923828,61.261573791503906,61.45254669189453,92.9571746826172,93.01504516601562,61.45254669189453,search_cifar10/arch_lr_0.0025/batch_size_128/competitor_relu/conv_value_200/dataset_cifar10/epochs_200/model_wideresnet10x2/model_lr_0.1/nn_False/optimizer_drnas/seed_0/train_val_split_0.67/version_v4/warmstart_epoch_1/arch.res,133.82447399139403,Pow2() Pow2() Max0() Add() Asinh() BetaMix()
